Price,Area,MaintenanceStaff,Gymnasium,SwimmingPool,ClubHouse,CarParking,LiftAvailable,City,No_of_Bedrooms,Security,Children_playarea
321.0,642,9,9,9,9,9,9,Mumbai,2,9,9
265.0,735,9,9,9,9,9,9,Mumbai,2,9,9
542.0,788,9,9,9,9,9,9,Mumbai,2,9,9
346.0,1094,9,9,9,9,9,9,Mumbai,3,9,9
334.0,1020,9,9,9,9,9,9,Mumbai,3,9,9
222.0,928,9,9,9,9,9,9,Mumbai,3,9,9
273.0,772,9,9,9,9,9,9,Mumbai,2,9,9
279.0,1613,9,9,9,9,9,9,Mumbai,4,9,9
369.0,1023,9,9,9,9,9,9,Mumbai,3,9,9
129.0,997,9,9,9,9,9,9,Mumbai,3,9,9
300.0,645,9,9,9,9,9,9,Mumbai,2,9,9
596.0,733,9,9,9,9,9,9,Mumbai,2,9,9
457.0,744,9,9,9,9,9,9,Mumbai,2,9,9
237.0,970,9,9,9,9,9,9,Mumbai,3,9,9
262.0,1235,9,9,9,9,9,9,Mumbai,2,9,9
221.0,2000,9,9,9,9,9,9,Mumbai,3,9,9
309.0,3975,9,9,9,9,9,9,Mumbai,4,9,9
279.0,3050,9,9,9,9,9,9,Mumbai,4,9,9
89.5,1585,9,9,9,9,9,9,Mumbai,2,9,9
165.0,1750,9,9,9,9,9,9,Mumbai,3,9,9
175.0,1475,9,9,9,9,9,9,Mumbai,2,9,9
48.0,2065,9,9,9,9,9,9,Mumbai,3,9,9
60.0,1865,9,9,9,9,9,9,Mumbai,3,9,9
160.0,650,9,9,9,9,9,9,Mumbai,1,9,9
150.0,950,9,9,9,9,9,9,Mumbai,2,9,9
49.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
175.0,625,9,9,9,9,9,9,Mumbai,1,9,9
190.0,905,9,9,9,9,9,9,Mumbai,2,9,9
185.0,902,9,9,9,9,9,9,Mumbai,2,9,9
210.0,850,9,9,9,9,9,9,Mumbai,2,9,9
168.0,350,9,9,9,9,9,9,Mumbai,1,9,9
400.0,1335,9,9,9,9,9,9,Mumbai,2,9,9
49.0,1290,9,9,9,9,9,9,Mumbai,1,9,9
90.0,970,9,9,9,9,9,9,Mumbai,2,9,9
475.0,1135,9,9,9,9,9,9,Mumbai,2,9,9
93.0,1135,9,9,9,9,9,9,Mumbai,2,9,9
75.0,1850,9,9,9,9,9,9,Mumbai,3,9,9
75.0,350,9,9,9,9,9,9,Mumbai,1,9,9
75.0,520,9,9,9,9,9,9,Mumbai,1,9,9
20.0,2400,9,9,9,9,9,9,Mumbai,4,9,9
160.0,1060,9,9,9,9,9,9,Mumbai,2,9,9
150.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
130.0,1350,9,9,9,9,9,9,Mumbai,2,9,9
63.0,1350,9,9,9,9,9,9,Mumbai,2,9,9
74.0,365,9,9,9,9,9,9,Mumbai,1,9,9
420.0,902,9,9,9,9,9,9,Mumbai,2,9,9
75.0,850,9,9,9,9,9,9,Mumbai,2,9,9
167.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
68.0,550,9,9,9,9,9,9,Mumbai,1,9,9
175.0,650,9,9,9,9,9,9,Mumbai,1,9,9
45.0,1850,9,9,9,9,9,9,Mumbai,3,9,9
92.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
96.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
96.0,800,9,9,9,9,9,9,Mumbai,2,9,9
50.0,1335,9,9,9,9,9,9,Mumbai,2,9,9
188.0,565,9,9,9,9,9,9,Mumbai,1,9,9
85.0,940,9,9,9,9,9,9,Mumbai,2,9,9
299.0,580,9,9,9,9,9,9,Mumbai,1,9,9
189.0,580,9,9,9,9,9,9,Mumbai,1,9,9
90.0,750,9,9,9,9,9,9,Mumbai,2,9,9
80.0,1299,9,9,9,9,9,9,Mumbai,2,9,9
110.0,880,9,9,9,9,9,9,Mumbai,2,9,9
180.0,1500,9,9,9,9,9,9,Mumbai,3,9,9
319.0,1299,9,9,9,9,9,9,Mumbai,2,9,9
220.0,560,9,9,9,9,9,9,Mumbai,1,9,9
150.0,990,9,9,9,9,9,9,Mumbai,2,9,9
155.0,1341,9,9,9,9,9,9,Mumbai,3,9,9
160.0,1565,9,9,9,9,9,9,Mumbai,3,9,9
190.0,2050,9,9,9,9,9,9,Mumbai,3,9,9
200.0,885,9,9,9,9,9,9,Mumbai,2,9,9
215.0,630,9,9,9,9,9,9,Mumbai,1,9,9
120.0,915,9,9,9,9,9,9,Mumbai,2,9,9
32.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
160.0,770,9,9,9,9,9,9,Mumbai,2,9,9
250.0,1070,9,9,9,9,9,9,Mumbai,2,9,9
252.0,1198,9,9,9,9,9,9,Mumbai,2,9,9
250.0,600,9,9,9,9,9,9,Mumbai,1,9,9
256.0,365,9,9,9,9,9,9,Mumbai,1,9,9
225.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
225.0,1750,9,9,9,9,9,9,Mumbai,3,9,9
80.0,1750,9,9,9,9,9,9,Mumbai,3,9,9
76.0,1750,9,9,9,9,9,9,Mumbai,3,9,9
24.0,1750,9,9,9,9,9,9,Mumbai,3,9,9
89.0,1655,9,9,9,9,9,9,Mumbai,3,9,9
145.0,1655,9,9,9,9,9,9,Mumbai,3,9,9
225.0,990,9,9,9,9,9,9,Mumbai,2,9,9
225.0,960,9,9,9,9,9,9,Mumbai,2,9,9
80.0,540,9,9,9,9,9,9,Mumbai,1,9,9
76.0,635,9,9,9,9,9,9,Mumbai,1,9,9
225.0,580,9,9,9,9,9,9,Mumbai,2,9,9
275.0,935,9,9,9,9,9,9,Mumbai,2,9,9
225.0,1655,9,9,9,9,9,9,Mumbai,3,9,9
195.0,990,9,9,9,9,9,9,Mumbai,2,9,9
150.0,960,9,9,9,9,9,9,Mumbai,2,9,9
156.0,1250,9,9,9,9,9,9,Mumbai,3,9,9
165.0,1196,9,9,9,9,9,9,Mumbai,3,9,9
84.0,1196,9,9,9,9,9,9,Mumbai,3,9,9
155.0,855,9,9,9,9,9,9,Mumbai,2,9,9
74.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
285.0,732,9,9,9,9,9,9,Mumbai,2,9,9
275.0,756,9,9,9,9,9,9,Mumbai,2,9,9
240.0,515,9,9,9,9,9,9,Mumbai,1,9,9
130.0,900,9,9,9,9,9,9,Mumbai,2,9,9
94.0,932,9,9,9,9,9,9,Mumbai,2,9,9
150.0,940,9,9,9,9,9,9,Mumbai,2,9,9
136.0,1045,9,9,9,9,9,9,Mumbai,2,9,9
92.0,1444,9,9,9,9,9,9,Mumbai,3,9,9
96.0,600,9,9,9,9,9,9,Mumbai,1,9,9
96.0,680,9,9,9,9,9,9,Mumbai,2,9,9
50.0,870,9,9,9,9,9,9,Mumbai,2,9,9
110.0,1050,9,9,9,9,9,9,Mumbai,1,9,9
165.0,940,9,9,9,9,9,9,Mumbai,2,9,9
94.0,580,9,9,9,9,9,9,Mumbai,1,9,9
163.0,580,9,9,9,9,9,9,Mumbai,1,9,9
75.0,750,9,9,9,9,9,9,Mumbai,2,9,9
75.0,1341,9,9,9,9,9,9,Mumbai,3,9,9
150.0,756,9,9,9,9,9,9,Mumbai,2,9,9
136.0,680,9,9,9,9,9,9,Mumbai,2,9,9
240.0,1090,9,9,9,9,9,9,Mumbai,2,9,9
285.0,460,9,9,9,9,9,9,Mumbai,1,9,9
315.0,460,9,9,9,9,9,9,Mumbai,1,9,9
26.0,870,9,9,9,9,9,9,Mumbai,2,9,9
200.0,1050,9,9,9,9,9,9,Mumbai,1,9,9
181.0,1350,9,9,9,9,9,9,Mumbai,3,9,9
181.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
185.0,1750,9,9,9,9,9,9,Mumbai,3,9,9
265.0,690,9,9,9,9,9,9,Mumbai,1,9,9
100.0,950,9,9,9,9,9,9,Mumbai,2,9,9
185.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
191.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
125.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
145.0,1060,9,9,9,9,9,9,Mumbai,2,9,9
175.0,602,9,9,9,9,9,9,Mumbai,1,9,9
185.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
200.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
290.0,600,9,9,9,9,9,9,Mumbai,1,9,9
98.0,900,9,9,9,9,9,9,Mumbai,2,9,9
142.0,1065,9,9,9,9,9,9,Mumbai,2,9,9
185.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
65.0,1250,9,9,9,9,9,9,Mumbai,2,9,9
220.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
89.0,555,9,9,9,9,9,9,Mumbai,1,9,9
145.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
225.0,1155,9,9,9,9,9,9,Mumbai,2,9,9
225.0,645,9,9,9,9,9,9,Mumbai,1,9,9
145.0,1655,9,9,9,9,9,9,Mumbai,3,9,9
275.0,635,9,9,9,9,9,9,Mumbai,1,9,9
225.0,580,9,9,9,9,9,9,Mumbai,2,9,9
195.0,935,9,9,9,9,9,9,Mumbai,2,9,9
150.0,935,9,9,9,9,9,9,Mumbai,2,9,9
156.0,995,9,9,9,9,9,9,Mumbai,2,9,9
20.0,1196,9,9,9,9,9,9,Mumbai,3,9,9
345.0,1196,9,9,9,9,9,9,Mumbai,3,9,9
340.0,855,9,9,9,9,9,9,Mumbai,2,9,9
140.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
85.0,732,9,9,9,9,9,9,Mumbai,2,9,9
85.0,575,9,9,9,9,9,9,Mumbai,1,9,9
93.0,2465,9,9,9,9,9,9,Mumbai,4,9,9
137.0,2365,9,9,9,9,9,9,Mumbai,4,9,9
90.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
135.0,550,9,9,9,9,9,9,Mumbai,1,9,9
181.0,550,9,9,9,9,9,9,Mumbai,1,9,9
185.0,1010,9,9,9,9,9,9,Mumbai,3,9,9
184.0,775,9,9,9,9,9,9,Mumbai,2,9,9
180.0,570,9,9,9,9,9,9,Mumbai,1,9,9
182.0,820,9,9,9,9,9,9,Mumbai,2,9,9
105.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
200.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
135.0,1100,9,9,9,9,9,9,Mumbai,1,9,9
195.0,1100,9,9,9,9,9,9,Mumbai,1,9,9
280.0,1100,9,9,9,9,9,9,Mumbai,1,9,9
260.0,585,9,9,9,9,9,9,Mumbai,1,9,9
28.5,1120,9,9,9,9,9,9,Mumbai,2,9,9
175.0,650,9,9,9,9,9,9,Mumbai,1,9,9
235.0,855,9,9,9,9,9,9,Mumbai,2,9,9
95.0,2000,9,9,9,9,9,9,Mumbai,3,9,9
200.0,1600,9,9,9,9,9,9,Mumbai,3,9,9
200.0,540,9,9,9,9,9,9,Mumbai,1,9,9
260.0,1000,9,9,9,9,9,9,Mumbai,1,9,9
220.0,1300,9,9,9,9,9,9,Mumbai,3,9,9
95.0,650,9,9,9,9,9,9,Mumbai,1,9,9
170.0,1070,9,9,9,9,9,9,Mumbai,2,9,9
285.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
210.0,980,9,9,9,9,9,9,Mumbai,2,9,9
140.0,985,9,9,9,9,9,9,Mumbai,2,9,9
275.0,600,9,9,9,9,9,9,Mumbai,1,9,9
265.0,1000,9,9,9,9,9,9,Mumbai,1,9,9
100.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
185.0,1198,9,9,9,9,9,9,Mumbai,2,9,9
191.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
125.0,916,9,9,9,9,9,9,Mumbai,2,9,9
145.0,1060,9,9,9,9,9,9,Mumbai,2,9,9
175.0,602,9,9,9,9,9,9,Mumbai,1,9,9
185.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
200.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
290.0,600,9,9,9,9,9,9,Mumbai,1,9,9
98.0,900,9,9,9,9,9,9,Mumbai,2,9,9
142.0,1065,9,9,9,9,9,9,Mumbai,2,9,9
185.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
65.0,1250,9,9,9,9,9,9,Mumbai,2,9,9
220.0,1150,9,9,9,9,9,9,Mumbai,2,9,9
180.0,555,9,9,9,9,9,9,Mumbai,1,9,9
167.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
68.0,1155,9,9,9,9,9,9,Mumbai,2,9,9
215.0,645,9,9,9,9,9,9,Mumbai,1,9,9
215.0,1655,9,9,9,9,9,9,Mumbai,3,9,9
80.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
80.0,770,9,9,9,9,9,9,Mumbai,2,9,9
180.0,1120,9,9,9,9,9,9,Mumbai,3,9,9
115.0,1350,9,9,9,9,9,9,Mumbai,2,9,9
20.0,1350,9,9,9,9,9,9,Mumbai,2,9,9
250.0,1155,9,9,9,9,9,9,Mumbai,2,9,9
190.0,1155,9,9,9,9,9,9,Mumbai,2,9,9
53.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
300.0,650,9,9,9,9,9,9,Mumbai,1,9,9
210.0,590,9,9,9,9,9,9,Mumbai,1,9,9
325.0,1600,9,9,9,9,9,9,Mumbai,3,9,9
155.0,900,9,9,9,9,9,9,Mumbai,2,9,9
250.0,933,9,9,9,9,9,9,Mumbai,2,9,9
24.0,1120,9,9,9,9,9,9,Mumbai,3,9,9
515.0,950,9,9,9,9,9,9,Mumbai,2,9,9
80.0,1545,9,9,9,9,9,9,Mumbai,2,9,9
115.0,850,9,9,9,9,9,9,Mumbai,2,9,9
92.0,1350,9,9,9,9,9,9,Mumbai,3,9,9
93.0,425,9,9,9,9,9,9,Mumbai,1,9,9
40.0,1170,9,9,9,9,9,9,Mumbai,3,9,9
37.0,850,9,9,9,9,9,9,Mumbai,2,9,9
135.0,1260,9,9,9,9,9,9,Mumbai,2,9,9
58.0,1160,9,9,9,9,9,9,Mumbai,2,9,9
44.0,1060,9,9,9,9,9,9,Mumbai,2,9,9
41.0,690,9,9,9,9,9,9,Mumbai,1,9,9
56.0,990,9,9,9,9,9,9,Mumbai,2,9,9
220.0,750,9,9,9,9,9,9,Mumbai,1,9,9
88.0,540,9,9,9,9,9,9,Mumbai,1,9,9
57.0,490,9,9,9,9,9,9,Mumbai,1,9,9
88.0,530,9,9,9,9,9,9,Mumbai,1,9,9
65.0,540,9,9,9,9,9,9,Mumbai,1,9,9
120.0,1600,9,9,9,9,9,9,Mumbai,3,9,9
74.0,1073,9,9,9,9,9,9,Mumbai,2,9,9
80.0,650,9,9,9,9,9,9,Mumbai,1,9,9
118.0,1235,9,9,9,9,9,9,Mumbai,2,9,9
135.0,1332,9,9,9,9,9,9,Mumbai,3,9,9
215.0,851,9,9,9,9,9,9,Mumbai,2,9,9
200.0,576,9,9,9,9,9,9,Mumbai,1,9,9
195.0,600,9,9,9,9,9,9,Mumbai,1,9,9
110.0,900,9,9,9,9,9,9,Mumbai,2,9,9
195.0,910,9,9,9,9,9,9,Mumbai,2,9,9
110.0,1645,9,9,9,9,9,9,Mumbai,3,9,9
90.0,1250,9,9,9,9,9,9,Mumbai,3,9,9
180.0,1215,9,9,9,9,9,9,Mumbai,3,9,9
90.0,1580,9,9,9,9,9,9,Mumbai,3,9,9
220.0,1215,9,9,9,9,9,9,Mumbai,3,9,9
225.0,1580,9,9,9,9,9,9,Mumbai,3,9,9
165.0,600,9,9,9,9,9,9,Mumbai,1,9,9
79.0,1435,9,9,9,9,9,9,Mumbai,2,9,9
240.0,600,9,9,9,9,9,9,Mumbai,1,9,9
47.5,1640,9,9,9,9,9,9,Mumbai,3,9,9
315.0,1650,9,9,9,9,9,9,Mumbai,3,9,9
92.0,1313,9,9,9,9,9,9,Mumbai,2,9,9
92.0,1491,9,9,9,9,9,9,Mumbai,3,9,9
250.0,1600,9,9,9,9,9,9,Mumbai,3,9,9
150.0,960,9,9,9,9,9,9,Mumbai,2,9,9
42.0,2000,9,9,9,9,9,9,Mumbai,4,9,9
60.0,560,9,9,9,9,9,9,Mumbai,1,9,9
60.0,560,9,9,9,9,9,9,Mumbai,1,9,9
80.0,600,9,9,9,9,9,9,Mumbai,1,9,9
80.0,1400,9,9,9,9,9,9,Mumbai,3,9,9
59.9,695,9,9,9,9,9,9,Mumbai,1,9,9
59.9,1000,9,9,9,9,9,9,Mumbai,2,9,9
36.0,1000,9,9,9,9,9,9,Mumbai,2,9,9
100.0,1140,9,9,9,9,9,9,Mumbai,2,9,9
275.0,1140,9,9,9,9,9,9,Mumbai,2,9,9
261.0,901,9,9,9,9,9,9,Mumbai,2,9,9
140.0,901,9,9,9,9,9,9,Mumbai,2,9,9
120.0,800,9,9,9,9,9,9,Mumbai,2,9,9
108.0,750,9,9,9,9,9,9,Mumbai,2,9,9
89.0,1000,9,9,9,9,9,9,Mumbai,3,9,9
138.0,900,9,9,9,9,9,9,Mumbai,2,9,9
125.0,580,9,9,9,9,9,9,Mumbai,1,9,9
165.0,500,9,9,9,9,9,9,Mumbai,1,9,9
35.0,550,9,9,9,9,9,9,Mumbai,1,9,9
177.0,600,9,9,9,9,9,9,Mumbai,1,9,9
176.0,700,9,9,9,9,9,9,Mumbai,2,9,9
224.0,996,9,9,9,9,9,9,Mumbai,2,9,9
168.0,1358,9,9,9,9,9,9,Mumbai,3,9,9
168.0,650,9,9,9,9,9,9,Mumbai,1,9,9
121.0,771,9,9,9,9,9,9,Mumbai,2,9,9
96.0,769,9,9,9,9,9,9,Mumbai,2,9,9
130.0,978,9,9,9,9,9,9,Mumbai,3,9,9
79.3,734,9,9,9,9,9,9,Mumbai,2,9,9
115.0,733,9,9,9,9,9,9,Mumbai,2,9,9
158.0,676,9,9,9,9,9,9,Mumbai,2,9,9
110.0,1075,9,9,9,9,9,9,Mumbai,2,9,9
166.0,725,9,9,9,9,9,9,Mumbai,2,9,9
166.0,907,9,9,9,9,9,9,Mumbai,2,9,9
280.0,641,9,9,9,9,9,9,Mumbai,2,9,9
181.0,880,9,9,9,9,9,9,Mumbai,3,9,9
126.0,616,9,9,9,9,9,9,Mumbai,2,9,9
36.0,685,9,9,9,9,9,9,Mumbai,2,9,9
48.4,706,9,9,9,9,9,9,Mumbai,2,9,9
61.9,1091,9,9,9,9,9,9,Mumbai,3,9,9
82.1,762,9,9,9,9,9,9,Mumbai,2,9,9
66.4,519,9,9,9,9,9,9,Mumbai,2,9,9
74.8,640,9,9,9,9,9,9,Mumbai,1,9,9
68.6,774,9,9,9,9,9,9,Mumbai,1,9,9
45.6,990,9,9,9,9,9,9,Mumbai,2,9,9
27.0,1314,9,9,9,9,9,9,Mumbai,3,9,9
27.0,1062,9,9,9,9,9,9,Mumbai,2,9,9
185.0,1197,9,9,9,9,9,9,Mumbai,3,9,9
85.0,1098,9,9,9,9,9,9,Mumbai,2,9,9
260.0,729,9,9,9,9,9,9,Mumbai,1,9,9
40.0,450,9,9,9,9,9,9,Mumbai,1,9,9
40.0,450,9,9,9,9,9,9,Mumbai,1,9,9
270.0,1290,9,9,9,9,9,9,Mumbai,2,9,9
107.0,1050,9,9,9,9,9,9,Mumbai,3,9,9
98.0,1775,9,9,9,9,9,9,Mumbai,3,9,9
300.0,640,9,9,9,9,9,9,Mumbai,1,9,9
210.0,640,9,9,9,9,9,9,Mumbai,1,9,9
160.0,1500,9,9,9,9,9,9,Mumbai,3,9,9
550.0,800,9,9,9,9,9,9,Mumbai,2,9,9
70.0,873,9,9,9,9,9,9,Mumbai,2,9,9
175.0,1120,9,9,9,9,9,9,Mumbai,3,9,9
108.0,950,9,9,9,9,9,9,Mumbai,2,9,9
215.0,2000,9,9,9,9,9,9,Mumbai,3,9,9
378.0,2050,9,9,9,9,9,9,Mumbai,4,9,9
25.0,900,9,9,9,9,9,9,Mumbai,2,9,9
40.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
90.0,1180,9,9,9,9,9,9,Mumbai,2,9,9
63.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
75.0,1650,9,9,9,9,9,9,Mumbai,3,9,9
76.0,310,9,9,9,9,9,9,Mumbai,1,9,9
168.0,680,9,9,9,9,9,9,Mumbai,1,9,9
88.0,1412,9,9,9,9,9,9,Mumbai,2,9,9
29.0,550,9,9,9,9,9,9,Mumbai,1,9,9
28.5,580,9,9,9,9,9,9,Mumbai,1,9,9
132.0,960,9,9,9,9,9,9,Mumbai,2,9,9
90.0,800,9,9,9,9,9,9,Mumbai,2,9,9
131.0,1073,9,9,9,9,9,9,Mumbai,2,9,9
36.0,225,9,9,9,9,9,9,Mumbai,1,9,9
185.0,225,9,9,9,9,9,9,Mumbai,1,9,9
87.0,1525,9,9,9,9,9,9,Mumbai,2,9,9
110.0,1412,9,9,9,9,9,9,Mumbai,2,9,9
140.0,1400,9,9,9,9,9,9,Mumbai,3,9,9
255.0,600,9,9,9,9,9,9,Mumbai,1,9,9
28.5,1150,9,9,9,9,9,9,Mumbai,2,9,9
35.5,900,9,9,9,9,9,9,Mumbai,2,9,9
45.0,1341,9,9,9,9,9,9,Mumbai,3,9,9
173.0,700,9,9,9,9,9,9,Mumbai,2,9,9
111.0,1200,9,9,9,9,9,9,Mumbai,2,9,9
29.0,575,9,9,9,9,9,9,Mumbai,1,9,9
74.0,585,9,9,9,9,9,9,Mumbai,1,9,9
75.0,565,9,9,9,9,9,9,Mumbai,1,9,9
255.0,970,9,9,9,9,9,9,Mumbai,2,9,9
700.0,602,9,9,9,9,9,9,Mumbai,1,9,9
187.0,225,9,9,9,9,9,9,Mumbai,1,9,9
102.0,650,9,9,9,9,9,9,Mumbai,1,9,9
44.0,580,9,9,9,9,9,9,Mumbai,1,9,9
51.0,1200,9,9,9,9,9,9,Mumbai,2,9,9
45.0,2400,9,9,9,9,9,9,Mumbai,4,9,9
155.0,980,9,9,9,9,9,9,Mumbai,2,9,9
63.0,1500,9,9,9,9,9,9,Mumbai,3,9,9
47.0,450,9,9,9,9,9,9,Mumbai,1,9,9
58.0,1017,9,9,9,9,9,9,Mumbai,2,9,9
58.0,927,9,9,9,9,9,9,Mumbai,2,9,9
36.0,910,9,9,9,9,9,9,Mumbai,2,9,9
50.0,365,9,9,9,9,9,9,Mumbai,1,9,9
37.0,1017,9,9,9,9,9,9,Mumbai,2,9,9
80.0,1021,9,9,9,9,9,9,Mumbai,2,9,9
75.0,1021,9,9,9,9,9,9,Mumbai,2,9,9
60.0,1200,9,9,9,9,9,9,Mumbai,2,9,9
58.0,1017,9,9,9,9,9,9,Mumbai,2,9,9
235.0,1100,9,9,9,9,9,9,Mumbai,2,9,9
56.0,1300,9,9,9,9,9,9,Mumbai,3,9,9
300.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
80.0,1080,9,9,9,9,9,9,Mumbai,2,9,9
50.0,1080,9,9,9,9,9,9,Mumbai,2,9,9
50.0,1750,9,9,9,9,9,9,Mumbai,3,9,9
82.0,1080,9,9,9,9,9,9,Mumbai,2,9,9
93.0,1550,9,9,9,9,9,9,Mumbai,3,9,9
54.0,995,9,9,9,9,9,9,Mumbai,2,9,9
54.0,700,9,9,9,9,9,9,Mumbai,1,9,9
88.0,700,9,9,9,9,9,9,Mumbai,1,9,9
67.0,1034,9,9,9,9,9,9,Mumbai,2,9,9
260.0,1060,9,9,9,9,9,9,Mumbai,2,9,9
39.0,697,9,9,9,9,9,9,Mumbai,1,9,9
39.0,697,9,9,9,9,9,9,Mumbai,1,9,9
54.0,1073,9,9,9,9,9,9,Mumbai,2,9,9
260.0,850,9,9,9,9,9,9,Mumbai,2,9,9
260.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
68.0,640,9,9,9,9,9,9,Mumbai,1,9,9
110.0,640,9,9,9,9,9,9,Mumbai,1,9,9
190.0,655,9,9,9,9,9,9,Mumbai,1,9,9
75.0,1125,9,9,9,9,9,9,Mumbai,2,9,9
150.0,1125,9,9,9,9,9,9,Mumbai,2,9,9
55.0,800,9,9,9,9,9,9,Mumbai,2,9,9
250.0,550,9,9,9,9,9,9,Mumbai,1,9,9
100.0,1566,9,9,9,9,9,9,Mumbai,3,9,9
48.0,495,9,9,9,9,9,9,Mumbai,1,9,9
48.0,1350,9,9,9,9,9,9,Mumbai,2,9,9
140.0,1080,9,9,9,9,9,9,Mumbai,2,9,9
85.0,1650,9,9,9,9,9,9,Mumbai,3,9,9
220.0,700,9,9,9,9,9,9,Mumbai,1,9,9
245.0,550,9,9,9,9,9,9,Mumbai,1,9,9
245.0,550,9,9,9,9,9,9,Mumbai,1,9,9
33.2,1154,9,9,9,9,9,9,Mumbai,2,9,9
33.2,1045,9,9,9,9,9,9,Mumbai,2,9,9
33.2,1715,9,9,9,9,9,9,Mumbai,3,9,9
33.2,1550,9,9,9,9,9,9,Mumbai,3,9,9
33.2,1550,9,9,9,9,9,9,Mumbai,3,9,9
400.0,665,9,9,9,9,9,9,Mumbai,1,9,9
400.0,665,9,9,9,9,9,9,Mumbai,1,9,9
195.0,665,9,9,9,9,9,9,Mumbai,1,9,9
85.0,665,9,9,9,9,9,9,Mumbai,1,9,9
68.0,665,9,9,9,9,9,9,Mumbai,1,9,9
150.0,2250,9,9,9,9,9,9,Mumbai,4,9,9
320.0,2250,9,9,9,9,9,9,Mumbai,4,9,9
500.0,550,9,9,9,9,9,9,Mumbai,1,9,9
165.0,630,9,9,9,9,9,9,Mumbai,1,9,9
200.0,574,9,9,9,9,9,9,Mumbai,1,9,9
90.0,800,9,9,9,9,9,9,Mumbai,2,9,9
90.0,3205,9,9,9,9,9,9,Mumbai,4,9,9
80.0,2500,9,9,9,9,9,9,Mumbai,6,9,9
140.0,1660,9,9,9,9,9,9,Mumbai,3,9,9
70.0,1250,9,9,9,9,9,9,Mumbai,3,9,9
70.0,492,9,9,9,9,9,9,Mumbai,1,9,9
235.0,492,9,9,9,9,9,9,Mumbai,1,9,9
70.0,1350,9,9,9,9,9,9,Mumbai,3,9,9
70.0,1015,9,9,9,9,9,9,Mumbai,2,9,9
235.0,750,9,9,9,9,9,9,Mumbai,2,9,9
76.0,750,9,9,9,9,9,9,Mumbai,2,9,9
28.4,1444,9,9,9,9,9,9,Mumbai,2,9,9
55.0,750,9,9,9,9,9,9,Mumbai,2,9,9
68.0,750,9,9,9,9,9,9,Mumbai,2,9,9
92.0,1444,9,9,9,9,9,9,Mumbai,2,9,9
335.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
240.0,709,9,9,9,9,9,9,Mumbai,1,9,9
37.0,727,9,9,9,9,9,9,Mumbai,1,9,9
85.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
90.0,1160,9,9,9,9,9,9,Mumbai,2,9,9
515.0,777,9,9,9,9,9,9,Mumbai,2,9,9
68.0,1500,9,9,9,9,9,9,Mumbai,3,9,9
368.0,607,9,9,9,9,9,9,Mumbai,1,9,9
213.0,990,9,9,9,9,9,9,Mumbai,3,9,9
300.0,1250,9,9,9,9,9,9,Mumbai,3,9,9
230.0,1170,9,9,9,9,9,9,Mumbai,3,9,9
93.0,1050,9,9,9,9,9,9,Mumbai,2,9,9
110.0,1600,9,9,9,9,9,9,Mumbai,3,9,9
232.0,1160,9,9,9,9,9,9,Mumbai,2,9,9
425.0,1804,9,9,9,9,9,9,Mumbai,3,9,9
420.0,1440,9,9,9,9,9,9,Mumbai,2,9,9
66.0,1060,9,9,9,9,9,9,Mumbai,2,9,9
380.0,650,9,9,9,9,9,9,Mumbai,1,9,9
120.0,600,9,9,9,9,9,9,Mumbai,1,9,9
231.0,1850,9,9,9,9,9,9,Mumbai,3,9,9
370.0,1850,9,9,9,9,9,9,Mumbai,3,9,9
60.0,700,9,9,9,9,9,9,Mumbai,1,9,9
